site,surber,taxa,linear_meas,Unit,dw,FFG,sibe
Sullivan East,s3,Deleatidium,2.83,mm,1.10644e-4,CB,Pomeranz_23
Coorang,S3,Deleatidium,1.48,mm,1.53e-5,CB,Pomeranz_9
Coorang,S3,Deleatidium,3.18,mm,1.58002e-4,CB,Pomeranz_9
Coorang,S3,Deleatidium,1.54,mm,1.72e-5,CB,Pomeranz_9
Charming,s3,Deleatidium,1.82,mm,2.87e-5,CB,Pomeranz_5
Coorang,S3,Deleatidium,1.79,mm,2.73e-5,CB,Pomeranz_9
One Horse Creek,s3,Deleatidium,4.3,mm,3.97245e-4,CB,Pomeranz_18
Murray,s3,Deleatidium,1.26,mm,9.34e-6,CB,Pomeranz_17
One Horse Creek,s3,Deleatidium,4.11,mm,3.46011e-4,CB,Pomeranz_18
Coorang,S3,Deleatidium,1.93,mm,3.44e-5,CB,Pomeranz_9
Coorang,S3,Deleatidium,3.03,mm,1.36315e-4,CB,Pomeranz_9
One Horse Creek,s3,Deleatidium,3.43,mm,1.99107e-4,CB,Pomeranz_18
Kiwi,s3,Deleatidium,5.35,mm,7.74427e-4,CB,Pomeranz_13
Chasm,s3,Deleatidium,1.25,mm,9.11e-6,CB,Pomeranz_6
Charming,s3,Deleatidium,1.64,mm,2.09e-5,CB,Pomeranz_5
Lankey,s3,Deleatidium,2.11,mm,4.51e-5,CB,Pomeranz_14
Chasm,s3,Deleatidium,1.29,mm,1e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.42,mm,1.35e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.16,mm,7.25e-6,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.58,mm,1.86e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.04,mm,5.19e-6,CB,Pomeranz_6
Kiwi,s3,Deleatidium,1.15,mm,7.06e-6,CB,Pomeranz_13
One Horse Creek,s3,Deleatidium,3.99,mm,3.16059e-4,CB,Pomeranz_18
One Horse Creek,s3,Deleatidium,3.51,mm,2.1364e-4,CB,Pomeranz_18
One Horse Creek,s3,Deleatidium,2.75,mm,1.01362e-4,CB,Pomeranz_18
One Horse Creek,s3,Deleatidium,3.14,mm,1.52007e-4,CB,Pomeranz_18
Kiwi,s3,Deleatidium,3.99,mm,3.16059e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.19,mm,7.84e-6,CB,Pomeranz_13
Chasm,s3,Deleatidium,1.38,mm,1.23e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.25,mm,9.11e-6,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.33,mm,1.1e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.38,mm,1.23e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.25,mm,9.11e-6,CB,Pomeranz_6
Charming,s3,Deleatidium,2.22,mm,5.27e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.41,mm,1.32e-5,CB,Pomeranz_5
Italian,s3,Deleatidium,4.71,mm,5.247e-4,CB,Pomeranz_12
Burnett,s3,Deleatidium,3.38,mm,1.90371e-4,CB,Pomeranz_3
Kiwi,s3,Deleatidium,3.87,mm,2.87903e-4,CB,Pomeranz_13
Coorang,S3,Deleatidium,3.55,mm,2.21166e-4,CB,Pomeranz_9
Chasm,s3,Deleatidium,6.46,mm,0.001377721,CB,Pomeranz_6
Chasm,s3,Deleatidium,7.72,mm,0.002374709,CB,Pomeranz_6
Chasm,s3,Deleatidium,7.56,mm,0.002227507,CB,Pomeranz_6
Chasm,s3,Deleatidium,6.96,mm,0.001730168,CB,Pomeranz_6
Chasm,s3,Deleatidium,7.14,mm,0.001870555,CB,Pomeranz_6
Sullivan East,s3,Deleatidium,7.8,mm,0.002450703,CB,Pomeranz_23
Kiwi,s3,Deleatidium,1.47,mm,1.5e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.64,mm,8.95e-5,CB,Pomeranz_13
Coorang,S3,Deleatidium,3.58,mm,2.26927e-4,CB,Pomeranz_9
Chasm,s3,Deleatidium,5.33,mm,7.65615e-4,CB,Pomeranz_6
One Horse Creek,s3,Deleatidium,8.34,mm,0.003006897,CB,Pomeranz_18
Kiwi,s3,Deleatidium,1.7,mm,2.33e-5,CB,Pomeranz_13
Lankey,s3,Deleatidium,3.32,mm,1.80232e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,1.5,mm,1.59e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,1.21,mm,8.25e-6,CB,Pomeranz_14
Kiwi,s3,Deleatidium,2.43,mm,6.95e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.92,mm,3.38e-5,CB,Pomeranz_13
Lankey,s3,Deleatidium,1.4,mm,1.29e-5,CB,Pomeranz_14
Kiwi,s3,Deleatidium,3.05,mm,1.39083e-4,CB,Pomeranz_13
Lankey,s3,Deleatidium,2.47,mm,7.3e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,2.07,mm,4.26e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,3.2,mm,1.61058e-4,CB,Pomeranz_14
Italian,s3,Deleatidium,3.74,mm,2.59361e-4,CB,Pomeranz_12
Charming,s3,Deleatidium,2.5,mm,7.58e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.53,mm,1.69e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.61,mm,1.97e-5,CB,Pomeranz_5
Lankey,s3,Deleatidium,2.41,mm,6.77e-5,CB,Pomeranz_14
Chasm,s3,Deleatidium,1.71,mm,2.37e-5,CB,Pomeranz_6
Lankey,s3,Deleatidium,1.97,mm,3.66e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,2.91,mm,1.20482e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,2.96,mm,1.26919e-4,CB,Pomeranz_14
Kiwi,s3,Deleatidium,1.71,mm,2.37e-5,CB,Pomeranz_13
Lankey,s3,Deleatidium,0.84,mm,2.7e-6,CB,Pomeranz_14
Lankey,s3,Deleatidium,1.34,mm,1.13e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,1.88,mm,3.17e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,1.06,mm,5.51e-6,CB,Pomeranz_14
Kiwi,s3,Deleatidium,1.79,mm,2.73e-5,CB,Pomeranz_13
Burke,s3,Deleatidium,2.49,mm,7.48e-5,CB,Pomeranz_1
Burke,s3,Deleatidium,1.3,mm,1.03e-5,CB,Pomeranz_1
Kiwi,s3,Deleatidium,1.72,mm,2.42e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.68,mm,2.25e-5,CB,Pomeranz_13
Lankey,s3,Deleatidium,1.17,mm,7.44e-6,CB,Pomeranz_14
Chasm,s3,Deleatidium,7.87,mm,0.002518526,CB,Pomeranz_6
Kiwi,s3,Deleatidium,1.5,mm,1.59e-5,CB,Pomeranz_13
Chasm,s3,Deleatidium,7.47,mm,0.002147468,CB,Pomeranz_6
Chasm,s3,Deleatidium,6.96,mm,0.001730168,CB,Pomeranz_6
Chasm,s3,Deleatidium,6.76,mm,0.001582697,CB,Pomeranz_6
Coorang,S3,Deleatidium,2.92,mm,1.21751e-4,CB,Pomeranz_9
Charming,s3,Deleatidium,1.78,mm,2.68e-5,CB,Pomeranz_5
Kiwi,s3,Deleatidium,1.45,mm,1.43e-5,CB,Pomeranz_13
Burnett,s3,Deleatidium,2.78,mm,1.04779e-4,CB,Pomeranz_3
Chasm,s3,Deleatidium,5.01,mm,6.33651e-4,CB,Pomeranz_6
Chasm,s3,Deleatidium,6.66,mm,0.001512242,CB,Pomeranz_6
Kiwi,s3,Deleatidium,1.03,mm,5.04e-6,CB,Pomeranz_13
Charming,s3,Deleatidium,1.15,mm,7.06e-6,CB,Pomeranz_5
Charming,s3,Deleatidium,1.43,mm,1.37e-5,CB,Pomeranz_5
Kiwi,s3,Deleatidium,1.59,mm,1.9e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.68,mm,2.25e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.94,mm,3.49e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.71,mm,2.37e-5,CB,Pomeranz_13
Charming,s3,Deleatidium,1.71,mm,2.37e-5,CB,Pomeranz_5
Kiwi,s3,Deleatidium,1.63,mm,2.05e-5,CB,Pomeranz_13
Charming,s3,Deleatidium,1.54,mm,1.72e-5,CB,Pomeranz_5
Italian,s3,Deleatidium,5.35,mm,7.74427e-4,CB,Pomeranz_12
Italian,s3,Deleatidium,7.82,mm,0.002469954,CB,Pomeranz_12
Italian,s3,Deleatidium,7.61,mm,0.002272828,CB,Pomeranz_12
Kiwi,s3,Deleatidium,1.72,mm,2.42e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.31,mm,1.05e-5,CB,Pomeranz_13
Italian,s3,Deleatidium,5.94,mm,0.001066105,CB,Pomeranz_12
Charming,s3,Deleatidium,1.57,mm,1.83e-5,CB,Pomeranz_5
Kiwi,s3,Deleatidium,1.86,mm,3.07e-5,CB,Pomeranz_13
Sullivan East,s3,Deleatidium,1.03,mm,5.04e-6,CB,Pomeranz_23
Italian,s3,Deleatidium,6.47,mm,0.001384247,CB,Pomeranz_12
Kiwi,s3,Deleatidium,1.89,mm,3.22e-5,CB,Pomeranz_13
Charming,s3,Deleatidium,1.95,mm,3.55e-5,CB,Pomeranz_5
Italian,s3,Deleatidium,6.26,mm,0.001251493,CB,Pomeranz_12
Kiwi,s3,Deleatidium,1.71,mm,2.37e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,4.53,mm,4.65805e-4,CB,Pomeranz_13
Chasm,s3,Deleatidium,1.32,mm,1.08e-5,CB,Pomeranz_6
Kiwi,s3,Deleatidium,5.09,mm,6.65077e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,5.98,mm,0.001088194,CB,Pomeranz_13
Charming,s3,Deleatidium,1.7,mm,2.33e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.87,mm,3.12e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.5,mm,1.59e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.49,mm,1.56e-5,CB,Pomeranz_5
Italian,s3,Deleatidium,5.43,mm,8.10357e-4,CB,Pomeranz_12
Italian,s3,Deleatidium,7.67,mm,0.002328027,CB,Pomeranz_12
Italian,s3,Deleatidium,5.99,mm,0.001093763,CB,Pomeranz_12
Charming,s3,Deleatidium,2.02,mm,3.95e-5,CB,Pomeranz_5
Kiwi,s3,Deleatidium,1.31,mm,1.05e-5,CB,Pomeranz_13
Lankey,s3,Deleatidium,1.88,mm,3.17e-5,CB,Pomeranz_14
Italian,s3,Deleatidium,4.57,mm,4.78486e-4,CB,Pomeranz_12
Kiwi,s3,Deleatidium,1.7,mm,2.33e-5,CB,Pomeranz_13
Italian,s3,Deleatidium,7.14,mm,0.001870555,CB,Pomeranz_12
Italian,s3,Deleatidium,0.86,mm,2.91e-6,CB,Pomeranz_12
Coorang,S3,Deleatidium,4.14,mm,3.53786e-4,CB,Pomeranz_9
Italian,s3,Deleatidium,1.7,mm,2.33e-5,CB,Pomeranz_12
Chasm,s3,Deleatidium,4.99,mm,6.25953e-4,CB,Pomeranz_6
Sullivan East,s3,Deleatidium,3.67,mm,2.44812e-4,CB,Pomeranz_23
Coorang,S3,Deleatidium,3.47,mm,2.06287e-4,CB,Pomeranz_9
One Horse Creek,s3,Deleatidium,6.58,mm,0.001457421,CB,Pomeranz_18
Kiwi,s3,Deleatidium,1.37,mm,1.21e-5,CB,Pomeranz_13
One Horse Creek,s3,Deleatidium,7.66,mm,0.002318765,CB,Pomeranz_18
Coorang,S3,Deleatidium,2.32,mm,6.03e-5,CB,Pomeranz_9
Coorang,S3,Deleatidium,1.98,mm,3.71e-5,CB,Pomeranz_9
Coorang,S3,Deleatidium,2,mm,3.83e-5,CB,Pomeranz_9
Sullivan East,s3,Deleatidium,3.22,mm,1.64153e-4,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,2.71,mm,9.69e-5,CB,Pomeranz_23
Coorang,S3,Deleatidium,2.9,mm,1.19221e-4,CB,Pomeranz_9
Coorang,S3,Deleatidium,1.95,mm,3.55e-5,CB,Pomeranz_9
Sullivan East,s3,Deleatidium,2.41,mm,6.77e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,2.49,mm,7.48e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,3.04,mm,1.37694e-4,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,3.25,mm,1.68871e-4,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,2.65,mm,9.05e-5,CB,Pomeranz_23
One Horse Creek,s3,Deleatidium,6.32,mm,0.001288507,CB,Pomeranz_18
One Horse Creek,s3,Deleatidium,5.32,mm,7.61235e-4,CB,Pomeranz_18
Sullivan East,s3,Deleatidium,1.26,mm,9.34e-6,CB,Pomeranz_23
One Horse Creek,s3,Deleatidium,3.73,mm,2.57248e-4,CB,Pomeranz_18
One Horse Creek,s3,Deleatidium,4.19,mm,3.67004e-4,CB,Pomeranz_18
Kiwi,s3,Deleatidium,4.12,mm,3.48589e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,3.91,mm,2.97093e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,3.99,mm,3.16059e-4,CB,Pomeranz_13
Chasm,s3,Deleatidium,1.11,mm,6.34e-6,CB,Pomeranz_6
Kiwi,s3,Deleatidium,4.75,mm,5.38435e-4,CB,Pomeranz_13
Chasm,s3,Deleatidium,1.24,mm,8.89e-6,CB,Pomeranz_6
Kiwi,s3,Deleatidium,3.51,mm,2.1364e-4,CB,Pomeranz_13
Chasm,s3,Deleatidium,1.66,mm,2.17e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.31,mm,1.05e-5,CB,Pomeranz_6
Kiwi,s3,Deleatidium,3.69,mm,2.48911e-4,CB,Pomeranz_13
Chasm,s3,Deleatidium,1.29,mm,1e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.21,mm,8.25e-6,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.23,mm,8.67e-6,CB,Pomeranz_6
Kiwi,s3,Deleatidium,4.23,mm,3.77815e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,4.23,mm,3.77815e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.96,mm,1.26919e-4,CB,Pomeranz_13
Chasm,s3,Deleatidium,1.47,mm,1.5e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.71,mm,2.37e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,2.02,mm,3.95e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.07,mm,5.67e-6,CB,Pomeranz_6
Kiwi,s3,Deleatidium,1.6,mm,1.94e-5,CB,Pomeranz_13
Chasm,s3,Deleatidium,1.58,mm,1.86e-5,CB,Pomeranz_6
Chasm,s3,Deleatidium,1.61,mm,1.97e-5,CB,Pomeranz_6
Kiwi,s3,Deleatidium,3.8,mm,2.72285e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,3.19,mm,1.59525e-4,CB,Pomeranz_13
Italian,s3,Deleatidium,1.11,mm,6.34e-6,CB,Pomeranz_12
Italian,s3,Deleatidium,1.32,mm,1.08e-5,CB,Pomeranz_12
Kiwi,s3,Deleatidium,3.76,mm,2.63622e-4,CB,Pomeranz_13
Coorang,S3,Deleatidium,2.63,mm,8.84e-5,CB,Pomeranz_9
Kiwi,s3,Deleatidium,2.65,mm,9.05e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.95,mm,1.25614e-4,CB,Pomeranz_13
One Horse Creek,s3,Deleatidium,6.49,mm,0.001397363,CB,Pomeranz_18
One Horse Creek,s3,Deleatidium,7.33,mm,0.002026847,CB,Pomeranz_18
Lankey,s3,Deleatidium,4,mm,3.18486e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,5.15,mm,6.89323e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,3.49,mm,2.09942e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,4.72,mm,5.28111e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,4.28,mm,3.91627e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,3.67,mm,2.44812e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,1.2,mm,8.04e-6,CB,Pomeranz_14
Lankey,s3,Deleatidium,1.28,mm,9.8e-6,CB,Pomeranz_14
Kiwi,s3,Deleatidium,1.7,mm,2.33e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.26,mm,5.57e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.83,mm,2.92e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.01,mm,3.89e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.04,mm,4.07e-5,CB,Pomeranz_13
Charming,s3,Deleatidium,1.68,mm,2.25e-5,CB,Pomeranz_5
Kiwi,s3,Deleatidium,2.17,mm,4.92e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.43,mm,6.95e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.21,mm,5.2e-5,CB,Pomeranz_13
Lankey,s3,Deleatidium,3.16,mm,1.54985e-4,CB,Pomeranz_14
Chasm,s3,Deleatidium,1.45,mm,1.43e-5,CB,Pomeranz_6
Lankey,s3,Deleatidium,3.57,mm,2.24995e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,2.6,mm,8.54e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,1.61,mm,1.97e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,3.18,mm,1.58002e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,3.39,mm,1.92097e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,3.81,mm,2.74481e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,2.06,mm,4.19e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,2.29,mm,5.79e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,3.26,mm,1.70464e-4,CB,Pomeranz_14
Lankey,s3,Deleatidium,1.04,mm,5.19e-6,CB,Pomeranz_14
Kiwi,s3,Deleatidium,1.56,mm,1.79e-5,CB,Pomeranz_13
Lankey,s3,Deleatidium,1.09,mm,6e-6,CB,Pomeranz_14
Lankey,s3,Deleatidium,0.87,mm,3.01e-6,CB,Pomeranz_14
Lankey,s3,Deleatidium,1.25,mm,9.11e-6,CB,Pomeranz_14
Charming,s3,Deleatidium,1.18,mm,7.64e-6,CB,Pomeranz_5
Kiwi,s3,Deleatidium,2.67,mm,9.26e-5,CB,Pomeranz_13
Italian,s3,Deleatidium,1.33,mm,1.1e-5,CB,Pomeranz_12
Italian,s3,Deleatidium,1.47,mm,1.5e-5,CB,Pomeranz_12
Italian,s3,Deleatidium,1.02,mm,4.9e-6,CB,Pomeranz_12
Italian,s3,Deleatidium,1.46,mm,1.46e-5,CB,Pomeranz_12
Sullivan East,s3,Deleatidium,5.39,mm,7.92255e-4,CB,Pomeranz_23
Kiwi,s3,Deleatidium,3.76,mm,2.63622e-4,CB,Pomeranz_13
Sullivan East,s3,Deleatidium,3.84,mm,2.81138e-4,CB,Pomeranz_23
Italian,s3,Deleatidium,2.5,mm,7.58e-5,CB,Pomeranz_12
Coorang,S3,Deleatidium,2.53,mm,7.86e-5,CB,Pomeranz_9
Coorang,S3,Deleatidium,4.86,mm,5.77448e-4,CB,Pomeranz_9
Kiwi,s3,Deleatidium,1.67,mm,2.21e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.48,mm,1.53e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.27,mm,9.56e-6,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.11,mm,6.34e-6,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.02,mm,3.95e-5,CB,Pomeranz_13
Charming,s3,Deleatidium,1.43,mm,1.37e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.63,mm,2.05e-5,CB,Pomeranz_5
Italian,s3,Deleatidium,5.36,mm,7.78859e-4,CB,Pomeranz_12
Charming,s3,Deleatidium,1.75,mm,2.55e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.96,mm,3.6e-5,CB,Pomeranz_5
One Horse Creek,s3,Deleatidium,4.93,mm,6.03239e-4,CB,Pomeranz_18
Charming,s3,Deleatidium,1.53,mm,1.69e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.36,mm,1.18e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.76,mm,2.59e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.73,mm,2.46e-5,CB,Pomeranz_5
Charming,s3,Deleatidium,1.75,mm,2.55e-5,CB,Pomeranz_5
Sullivan East,s3,Deleatidium,3.65,mm,2.40758e-4,CB,Pomeranz_23
Coorang,S3,Deleatidium,2.86,mm,1.14267e-4,CB,Pomeranz_9
Charming,s3,Deleatidium,1.55,mm,1.76e-5,CB,Pomeranz_5
Kiwi,s3,Deleatidium,1.95,mm,3.55e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.61,mm,1.97e-5,CB,Pomeranz_13
Sullivan East,s3,Deleatidium,1.63,mm,2.05e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,1.51,mm,1.62e-5,CB,Pomeranz_23
Charming,s3,Deleatidium,1.15,mm,7.06e-6,CB,Pomeranz_5
Charming,s3,Deleatidium,1.26,mm,9.34e-6,CB,Pomeranz_5
Kiwi,s3,Deleatidium,1.3,mm,1.03e-5,CB,Pomeranz_13
Charming,s3,Deleatidium,1.56,mm,1.79e-5,CB,Pomeranz_5
Kiwi,s3,Deleatidium,1.45,mm,1.43e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.32,mm,1.08e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.42,mm,1.35e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.58,mm,1.86e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.61,mm,1.97e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.31,mm,1.05e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.12,mm,6.51e-6,CB,Pomeranz_13
Kiwi,s3,Deleatidium,1.46,mm,1.46e-5,CB,Pomeranz_13
Italian,s3,Deleatidium,1.47,mm,1.5e-5,CB,Pomeranz_12
Lankey,s3,Deleatidium,8.52,mm,0.003209622,CB,Pomeranz_14
Italian,s3,Deleatidium,1.78,mm,2.68e-5,CB,Pomeranz_12
Italian,s3,Deleatidium,1.1,mm,6.17e-6,CB,Pomeranz_12
Kiwi,s3,Deleatidium,1.96,mm,3.6e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.53,mm,7.86e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.14,mm,4.71e-5,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.93,mm,1.2303e-4,CB,Pomeranz_13
Italian,s3,Deleatidium,1.74,mm,2.5e-5,CB,Pomeranz_12
Italian,s3,Deleatidium,1.17,mm,7.44e-6,CB,Pomeranz_12
Sullivan East,s3,Deleatidium,3.51,mm,2.1364e-4,CB,Pomeranz_23
Kiwi,s3,Deleatidium,3.16,mm,1.54985e-4,CB,Pomeranz_13
Italian,s3,Deleatidium,1.38,mm,1.23e-5,CB,Pomeranz_12
Kiwi,s3,Deleatidium,3.17,mm,1.56488e-4,CB,Pomeranz_13
Chasm,s3,Deleatidium,7.44,mm,0.002121225,CB,Pomeranz_6
Chasm,s3,Deleatidium,6.66,mm,0.001512242,CB,Pomeranz_6
Chasm,s3,Deleatidium,5.01,mm,6.33651e-4,CB,Pomeranz_6
Sullivan East,s3,Deleatidium,2.73,mm,9.91e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,2.5,mm,7.58e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,1.8,mm,2.78e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,2.41,mm,6.77e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,2.74,mm,1.0024e-4,CB,Pomeranz_23
Coorang,S3,Deleatidium,1.24,mm,8.89e-6,CB,Pomeranz_9
Coorang,S3,Deleatidium,1.15,mm,7.06e-6,CB,Pomeranz_9
One Horse Creek,s3,Deleatidium,6.23,mm,0.001233258,CB,Pomeranz_18
One Horse Creek,s3,Deleatidium,6.26,mm,0.001251493,CB,Pomeranz_18
Coorang,S3,Deleatidium,1.66,mm,2.17e-5,CB,Pomeranz_9
One Horse Creek,s3,Deleatidium,4.8,mm,5.5594e-4,CB,Pomeranz_18
Sullivan East,s3,Deleatidium,2.66,mm,9.16e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,3.45,mm,2.02676e-4,CB,Pomeranz_23
One Horse Creek,s3,Deleatidium,4.13,mm,3.51181e-4,CB,Pomeranz_18
One Horse Creek,s3,Deleatidium,3.36,mm,1.8695e-4,CB,Pomeranz_18
One Horse Creek,s3,Deleatidium,4.36,mm,4.14426e-4,CB,Pomeranz_18
Lankey,s3,Deleatidium,2.1,mm,4.45e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,2.11,mm,4.51e-5,CB,Pomeranz_14
Lankey,s3,Deleatidium,3.33,mm,1.81896e-4,CB,Pomeranz_14
Kiwi,s3,Deleatidium,2.23,mm,5.34e-5,CB,Pomeranz_13
Sullivan East,s3,Deleatidium,2.34,mm,6.19e-5,CB,Pomeranz_23
One Horse Creek,s3,Deleatidium,4.28,mm,3.91627e-4,CB,Pomeranz_18
Sullivan East,s3,Deleatidium,2.34,mm,6.19e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,1.67,mm,2.21e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,1.81,mm,2.82e-5,CB,Pomeranz_23
Sullivan East,s3,Deleatidium,3,mm,1.32233e-4,CB,Pomeranz_23
Kiwi,s3,Deleatidium,3.77,mm,2.6577e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,3.09,mm,1.44732e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,5.63,mm,9.05053e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,3.25,mm,1.68871e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,3.99,mm,3.16059e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,5.17,mm,6.97535e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,5.19,mm,7.05813e-4,CB,Pomeranz_13
One Horse Creek,s3,Deleatidium,3.99,mm,3.16059e-4,CB,Pomeranz_18
Charming,s3,Deleatidium,1.14,mm,6.88e-6,CB,Pomeranz_5
Lankey,s3,Deleatidium,2.98,mm,1.29558e-4,CB,Pomeranz_14
Kiwi,s3,Deleatidium,3.91,mm,2.97093e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,3.46,mm,2.04476e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,3.84,mm,2.81138e-4,CB,Pomeranz_13
Murray,s3,Deleatidium,1.4,mm,1.29e-5,CB,Pomeranz_17
Kiwi,s3,Deleatidium,3.38,mm,1.90371e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,3.47,mm,2.06287e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,4.21,mm,3.72383e-4,CB,Pomeranz_13
Kiwi,s3,Deleatidium,2.81,mm,1.08272e-4,CB,Pomeranz_13
Chasm,s3,Deleatidium,1.64,mm,2.09e-5,CB,Pomeranz_6
Kiwi,s3,Deleatidium,3.19,mm,1.59525e-4,CB,Pomeranz_13
