site,surber,taxa,linear_meas,Unit,dw,FFG
Sullivan East,s3,Deleatidium,3.04,mm,0.000137694,CB
Sullivan East,s3,Deleatidium,3.25,mm,0.000168871,CB
Sullivan East,s3,Deleatidium,2.65,mm,9.05E-05,CB
One Horse Creek,s3,Deleatidium,6.32,mm,0.001288507,CB
One Horse Creek,s3,Deleatidium,5.32,mm,0.000761235,CB
Sullivan East,s3,Deleatidium,1.26,mm,9.34E-06,CB
One Horse Creek,s3,Deleatidium,3.73,mm,0.000257248,CB
One Horse Creek,s3,Deleatidium,4.19,mm,0.000367004,CB
Kiwi,s3,Deleatidium,4.12,mm,0.000348589,CB
Kiwi,s3,Deleatidium,3.91,mm,0.000297093,CB
Kiwi,s3,Deleatidium,3.99,mm,0.000316059,CB
Chasm,s3,Deleatidium,1.11,mm,6.34E-06,CB
Kiwi,s3,Deleatidium,4.75,mm,0.000538435,CB
Chasm,s3,Deleatidium,1.24,mm,8.89E-06,CB
Kiwi,s3,Deleatidium,3.51,mm,0.00021364,CB
Chasm,s3,Deleatidium,1.66,mm,2.17E-05,CB
Chasm,s3,Deleatidium,1.31,mm,1.05E-05,CB
Kiwi,s3,Deleatidium,3.69,mm,0.000248911,CB
Chasm,s3,Deleatidium,1.29,mm,1.00E-05,CB
Chasm,s3,Deleatidium,1.21,mm,8.25E-06,CB
Chasm,s3,Deleatidium,1.23,mm,8.67E-06,CB
Kiwi,s3,Deleatidium,4.23,mm,0.000377815,CB
Kiwi,s3,Deleatidium,4.23,mm,0.000377815,CB
Kiwi,s3,Deleatidium,2.96,mm,0.000126919,CB
Chasm,s3,Deleatidium,1.47,mm,1.50E-05,CB
Chasm,s3,Deleatidium,1.71,mm,2.37E-05,CB
Chasm,s3,Deleatidium,2.02,mm,3.95E-05,CB
Chasm,s3,Deleatidium,1.07,mm,5.67E-06,CB
Kiwi,s3,Deleatidium,1.6,mm,1.94E-05,CB
Chasm,s3,Deleatidium,1.58,mm,1.86E-05,CB
Chasm,s3,Deleatidium,1.61,mm,1.97E-05,CB
Kiwi,s3,Deleatidium,3.8,mm,0.000272285,CB
Kiwi,s3,Deleatidium,3.19,mm,0.000159525,CB
Italian,s3,Deleatidium,1.11,mm,6.34E-06,CB
Italian,s3,Deleatidium,1.32,mm,1.08E-05,CB
Kiwi,s3,Deleatidium,3.76,mm,0.000263622,CB
Coorang,S3,Deleatidium,2.63,mm,8.84E-05,CB
Kiwi,s3,Deleatidium,2.65,mm,9.05E-05,CB
Kiwi,s3,Deleatidium,2.95,mm,0.000125614,CB
One Horse Creek,s3,Deleatidium,6.49,mm,0.001397363,CB
One Horse Creek,s3,Deleatidium,7.33,mm,0.002026847,CB
Lankey,s3,Deleatidium,4,mm,0.000318486,CB
Lankey,s3,Deleatidium,5.15,mm,0.000689323,CB
Lankey,s3,Deleatidium,3.49,mm,0.000209942,CB
Lankey,s3,Deleatidium,4.72,mm,0.000528111,CB
Lankey,s3,Deleatidium,4.28,mm,0.000391627,CB
Lankey,s3,Deleatidium,3.67,mm,0.000244812,CB
Lankey,s3,Deleatidium,1.2,mm,8.04E-06,CB
Lankey,s3,Deleatidium,1.28,mm,9.80E-06,CB
Kiwi,s3,Deleatidium,1.7,mm,2.33E-05,CB
Kiwi,s3,Deleatidium,2.26,mm,5.57E-05,CB
Kiwi,s3,Deleatidium,1.83,mm,2.92E-05,CB
Kiwi,s3,Deleatidium,2.01,mm,3.89E-05,CB
Kiwi,s3,Deleatidium,2.04,mm,4.07E-05,CB
Charming,s3,Deleatidium,1.68,mm,2.25E-05,CB
Kiwi,s3,Deleatidium,2.17,mm,4.92E-05,CB
Kiwi,s3,Deleatidium,2.43,mm,6.95E-05,CB
Kiwi,s3,Deleatidium,2.21,mm,5.20E-05,CB
Lankey,s3,Deleatidium,3.16,mm,0.000154985,CB
Chasm,s3,Deleatidium,1.45,mm,1.43E-05,CB
Lankey,s3,Deleatidium,3.57,mm,0.000224995,CB
Lankey,s3,Deleatidium,2.6,mm,8.54E-05,CB
Lankey,s3,Deleatidium,1.61,mm,1.97E-05,CB
Lankey,s3,Deleatidium,3.18,mm,0.000158002,CB
Lankey,s3,Deleatidium,3.39,mm,0.000192097,CB
Lankey,s3,Deleatidium,3.81,mm,0.000274481,CB
Lankey,s3,Deleatidium,2.06,mm,4.19E-05,CB
Lankey,s3,Deleatidium,2.29,mm,5.79E-05,CB
Lankey,s3,Deleatidium,3.26,mm,0.000170464,CB
Lankey,s3,Deleatidium,1.04,mm,5.19E-06,CB
Kiwi,s3,Deleatidium,1.56,mm,1.79E-05,CB
Lankey,s3,Deleatidium,1.09,mm,6.00E-06,CB
Lankey,s3,Deleatidium,0.87,mm,3.01E-06,CB
Lankey,s3,Deleatidium,1.25,mm,9.11E-06,CB
Charming,s3,Deleatidium,1.18,mm,7.64E-06,CB
Kiwi,s3,Deleatidium,2.67,mm,9.26E-05,CB
Italian,s3,Deleatidium,1.33,mm,1.10E-05,CB
Italian,s3,Deleatidium,1.47,mm,1.50E-05,CB
Italian,s3,Deleatidium,1.02,mm,4.90E-06,CB
Italian,s3,Deleatidium,1.46,mm,1.46E-05,CB
Sullivan East,s3,Deleatidium,5.39,mm,0.000792255,CB
Kiwi,s3,Deleatidium,3.76,mm,0.000263622,CB
Sullivan East,s3,Deleatidium,3.84,mm,0.000281138,CB
Italian,s3,Deleatidium,2.5,mm,7.58E-05,CB
Coorang,S3,Deleatidium,2.53,mm,7.86E-05,CB
Coorang,S3,Deleatidium,4.86,mm,0.000577448,CB
Kiwi,s3,Deleatidium,1.67,mm,2.21E-05,CB
Kiwi,s3,Deleatidium,1.48,mm,1.53E-05,CB
Kiwi,s3,Deleatidium,1.27,mm,9.56E-06,CB
Kiwi,s3,Deleatidium,1.11,mm,6.34E-06,CB
Kiwi,s3,Deleatidium,2.02,mm,3.95E-05,CB
Charming,s3,Deleatidium,1.43,mm,1.37E-05,CB
Charming,s3,Deleatidium,1.63,mm,2.05E-05,CB
Italian,s3,Deleatidium,5.36,mm,0.000778859,CB
Charming,s3,Deleatidium,1.75,mm,2.55E-05,CB
Charming,s3,Deleatidium,1.96,mm,3.60E-05,CB
One Horse Creek,s3,Deleatidium,4.93,mm,0.000603239,CB
Charming,s3,Deleatidium,1.53,mm,1.69E-05,CB
Charming,s3,Deleatidium,1.36,mm,1.18E-05,CB
Charming,s3,Deleatidium,1.76,mm,2.59E-05,CB
Charming,s3,Deleatidium,1.73,mm,2.46E-05,CB
Charming,s3,Deleatidium,1.75,mm,2.55E-05,CB
Sullivan East,s3,Deleatidium,3.65,mm,0.000240758,CB
Coorang,S3,Deleatidium,2.86,mm,0.000114267,CB
Charming,s3,Deleatidium,1.55,mm,1.76E-05,CB
Kiwi,s3,Deleatidium,1.95,mm,3.55E-05,CB
Kiwi,s3,Deleatidium,1.61,mm,1.97E-05,CB
Sullivan East,s3,Deleatidium,1.63,mm,2.05E-05,CB
Sullivan East,s3,Deleatidium,1.51,mm,1.62E-05,CB
Charming,s3,Deleatidium,1.15,mm,7.06E-06,CB
Charming,s3,Deleatidium,1.26,mm,9.34E-06,CB
Kiwi,s3,Deleatidium,1.3,mm,1.03E-05,CB
Charming,s3,Deleatidium,1.56,mm,1.79E-05,CB
Kiwi,s3,Deleatidium,1.45,mm,1.43E-05,CB
Kiwi,s3,Deleatidium,1.32,mm,1.08E-05,CB
Kiwi,s3,Deleatidium,1.42,mm,1.35E-05,CB
Kiwi,s3,Deleatidium,1.58,mm,1.86E-05,CB
Kiwi,s3,Deleatidium,1.61,mm,1.97E-05,CB
Kiwi,s3,Deleatidium,1.31,mm,1.05E-05,CB
Kiwi,s3,Deleatidium,1.12,mm,6.51E-06,CB
Kiwi,s3,Deleatidium,1.46,mm,1.46E-05,CB
Italian,s3,Deleatidium,1.47,mm,1.50E-05,CB
Lankey,s3,Deleatidium,8.52,mm,0.003209622,CB
Italian,s3,Deleatidium,1.78,mm,2.68E-05,CB
Italian,s3,Deleatidium,1.1,mm,6.17E-06,CB
Kiwi,s3,Deleatidium,1.96,mm,3.60E-05,CB
Kiwi,s3,Deleatidium,2.53,mm,7.86E-05,CB
Kiwi,s3,Deleatidium,2.14,mm,4.71E-05,CB
Kiwi,s3,Deleatidium,2.93,mm,0.00012303,CB
Italian,s3,Deleatidium,1.74,mm,2.50E-05,CB
Italian,s3,Deleatidium,1.17,mm,7.44E-06,CB
Sullivan East,s3,Deleatidium,3.51,mm,0.00021364,CB
Kiwi,s3,Deleatidium,3.16,mm,0.000154985,CB
Italian,s3,Deleatidium,1.38,mm,1.23E-05,CB
Kiwi,s3,Deleatidium,3.17,mm,0.000156488,CB
Chasm,s3,Deleatidium,7.44,mm,0.002121225,CB
Chasm,s3,Deleatidium,6.66,mm,0.001512242,CB
Chasm,s3,Deleatidium,5.01,mm,0.000633651,CB
Sullivan East,s3,Deleatidium,2.73,mm,9.91E-05,CB
Sullivan East,s3,Deleatidium,2.5,mm,7.58E-05,CB
Sullivan East,s3,Deleatidium,1.8,mm,2.78E-05,CB
Sullivan East,s3,Deleatidium,2.41,mm,6.77E-05,CB
Sullivan East,s3,Deleatidium,2.74,mm,0.00010024,CB
Coorang,S3,Deleatidium,1.24,mm,8.89E-06,CB
Coorang,S3,Deleatidium,1.15,mm,7.06E-06,CB
One Horse Creek,s3,Deleatidium,6.23,mm,0.001233258,CB
One Horse Creek,s3,Deleatidium,6.26,mm,0.001251493,CB
Coorang,S3,Deleatidium,1.66,mm,2.17E-05,CB
One Horse Creek,s3,Deleatidium,4.8,mm,0.00055594,CB
Sullivan East,s3,Deleatidium,2.66,mm,9.16E-05,CB
Sullivan East,s3,Deleatidium,3.45,mm,0.000202676,CB
One Horse Creek,s3,Deleatidium,4.13,mm,0.000351181,CB
One Horse Creek,s3,Deleatidium,3.36,mm,0.00018695,CB
One Horse Creek,s3,Deleatidium,4.36,mm,0.000414426,CB
Lankey,s3,Deleatidium,2.1,mm,4.45E-05,CB
Lankey,s3,Deleatidium,2.11,mm,4.51E-05,CB
Lankey,s3,Deleatidium,3.33,mm,0.000181896,CB
Kiwi,s3,Deleatidium,2.23,mm,5.34E-05,CB
Sullivan East,s3,Deleatidium,2.34,mm,6.19E-05,CB
One Horse Creek,s3,Deleatidium,4.28,mm,0.000391627,CB
Sullivan East,s3,Deleatidium,2.34,mm,6.19E-05,CB
Sullivan East,s3,Deleatidium,1.67,mm,2.21E-05,CB
Sullivan East,s3,Deleatidium,1.81,mm,2.82E-05,CB
Sullivan East,s3,Deleatidium,3,mm,0.000132233,CB
Kiwi,s3,Deleatidium,3.77,mm,0.00026577,CB
Kiwi,s3,Deleatidium,3.09,mm,0.000144732,CB
Kiwi,s3,Deleatidium,5.63,mm,0.000905053,CB
Kiwi,s3,Deleatidium,3.25,mm,0.000168871,CB
Kiwi,s3,Deleatidium,3.99,mm,0.000316059,CB
Kiwi,s3,Deleatidium,5.17,mm,0.000697535,CB
Kiwi,s3,Deleatidium,5.19,mm,0.000705813,CB
One Horse Creek,s3,Deleatidium,3.99,mm,0.000316059,CB
Charming,s3,Deleatidium,1.14,mm,6.88E-06,CB
Lankey,s3,Deleatidium,2.98,mm,0.000129558,CB
Kiwi,s3,Deleatidium,3.91,mm,0.000297093,CB
Kiwi,s3,Deleatidium,3.46,mm,0.000204476,CB
Kiwi,s3,Deleatidium,3.84,mm,0.000281138,CB
Murray,s3,Deleatidium,1.4,mm,1.29E-05,CB
Kiwi,s3,Deleatidium,3.38,mm,0.000190371,CB
Kiwi,s3,Deleatidium,3.47,mm,0.000206287,CB
Kiwi,s3,Deleatidium,4.21,mm,0.000372383,CB
Kiwi,s3,Deleatidium,2.81,mm,0.000108272,CB
Chasm,s3,Deleatidium,1.64,mm,2.09E-05,CB
Kiwi,s3,Deleatidium,3.19,mm,0.000159525,CB
Chasm,s3,Deleatidium,6.19,mm,0.001209223,CB
Kiwi,s3,Deleatidium,3.44,mm,0.000200886,CB
Charming,s3,Deleatidium,1.25,mm,9.11E-06,CB
Coorang,S3,Deleatidium,2.76,mm,0.000102493,CB
Italian,s3,Deleatidium,1.95,mm,3.55E-05,CB
Italian,s3,Deleatidium,1.14,mm,6.88E-06,CB
Italian,s3,Deleatidium,2.23,mm,5.34E-05,CB
Kiwi,s3,Deleatidium,3.19,mm,0.000159525,CB
Kiwi,s3,Deleatidium,2.82,mm,0.000109454,CB
Burnett,s3,Deleatidium,1.37,mm,1.21E-05,CB
Burnett,s3,Deleatidium,2.9,mm,0.000119221,CB
Sullivan East,s3,Deleatidium,4.5,mm,0.000456443,CB
Kiwi,s3,Deleatidium,3.29,mm,0.000175302,CB
Kiwi,s3,Deleatidium,2.14,mm,4.71E-05,CB
Burnett,s3,Deleatidium,2.84,mm,0.000111843,CB
Chasm,s3,Deleatidium,5.82,mm,0.001001654,CB
Sullivan East,s3,Deleatidium,2.28,mm,5.72E-05,CB
One Horse Creek,s3,Deleatidium,7.19,mm,0.001910869,CB
Lankey,s3,Deleatidium,3.75,mm,0.000261486,CB
Lankey,s3,Deleatidium,4.68,mm,0.000514555,CB
Lankey,s3,Deleatidium,1.71,mm,2.37E-05,CB
Lankey,s3,Deleatidium,2.66,mm,9.16E-05,CB
Lankey,s3,Deleatidium,1.96,mm,3.60E-05,CB
Lankey,s3,Deleatidium,2.19,mm,5.06E-05,CB
Lankey,s3,Deleatidium,1.96,mm,3.60E-05,CB
Lankey,s3,Deleatidium,1.66,mm,2.17E-05,CB
Kiwi,s3,Deleatidium,1.29,mm,1.00E-05,CB
Kiwi,s3,Deleatidium,1.57,mm,1.83E-05,CB
Italian,s3,Deleatidium,8.53,mm,0.003221146,CB
Kiwi,s3,Deleatidium,1.29,mm,1.00E-05,CB
Kiwi,s3,Deleatidium,1.47,mm,1.50E-05,CB
Lankey,s3,Deleatidium,2.91,mm,0.000120482,CB
Chasm,s3,Deleatidium,6.5,mm,0.001403953,CB
One Horse Creek,s3,Deleatidium,4.47,mm,0.000447209,CB
Murray,s3,Deleatidium,1.18,mm,7.64E-06,CB
Kiwi,s3,Deleatidium,1.1,mm,6.17E-06,CB
Charming,s3,Deleatidium,1.02,mm,4.90E-06,CB
One Horse Creek,s3,Deleatidium,3.99,mm,0.000316059,CB
Lankey,s3,Deleatidium,1.31,mm,1.05E-05,CB
Lankey,s3,Deleatidium,1.28,mm,9.80E-06,CB
Lankey,s3,Deleatidium,1.12,mm,6.51E-06,CB
Lankey,s3,Deleatidium,1.51,mm,1.62E-05,CB
Lankey,s3,Deleatidium,3.63,mm,0.00023675,CB
Burnett,s3,Deleatidium,7.65,mm,0.002309528,CB
Kiwi,s3,Deleatidium,1.41,mm,1.32E-05,CB
One Horse Creek,s3,Deleatidium,2.91,mm,0.000120482,CB
Charming,s3,Deleatidium,1.71,mm,2.37E-05,CB
Kiwi,s3,Deleatidium,3.19,mm,0.000159525,CB
Italian,s3,Deleatidium,1.85,mm,3.02E-05,CB
Italian,s3,Deleatidium,2.22,mm,5.27E-05,CB
Kiwi,s3,Deleatidium,2.08,mm,4.32E-05,CB
Kiwi,s3,Deleatidium,2.58,mm,8.34E-05,CB
Sullivan East,s3,Deleatidium,3.69,mm,0.000248911,CB
Sullivan East,s3,Deleatidium,4.17,mm,0.000361677,CB
Burnett,s3,Deleatidium,2.1,mm,4.45E-05,CB
Sullivan East,s3,Deleatidium,8.69,mm,0.003409342,CB
Coorang,S3,Deleatidium,2.7,mm,9.58E-05,CB
Kiwi,s3,Deleatidium,2.48,mm,7.39E-05,CB
Burnett,s3,Deleatidium,2.62,mm,8.74E-05,CB
Chasm,s3,Deleatidium,5.99,mm,0.001093763,CB
Kiwi,s3,Deleatidium,1.75,mm,2.55E-05,CB
Kiwi,s3,Deleatidium,2.86,mm,0.000114267,CB
Burnett,s3,Deleatidium,5.47,mm,0.000828736,CB
Charming,s3,Deleatidium,1.43,mm,1.37E-05,CB
Kiwi,s3,Deleatidium,1.44,mm,1.40E-05,CB
Kiwi,s3,Deleatidium,1.57,mm,1.83E-05,CB
Kiwi,s3,Deleatidium,1.67,mm,2.21E-05,CB
Kiwi,s3,Deleatidium,1.36,mm,1.18E-05,CB
Sullivan East,s3,Deleatidium,2.26,mm,5.57E-05,CB
Sullivan East,s3,Deleatidium,2.55,mm,8.05E-05,CB
One Horse Creek,s3,Deleatidium,4.78,mm,0.000548893,CB
One Horse Creek,s3,Deleatidium,5.01,mm,0.000633651,CB
Kiwi,s3,Deleatidium,1.93,mm,3.44E-05,CB
Kiwi,s3,Deleatidium,1.38,mm,1.23E-05,CB
Kiwi,s3,Deleatidium,1.03,mm,5.04E-06,CB
Lankey,s3,Deleatidium,3.91,mm,0.000297093,CB
Lankey,s3,Deleatidium,5.03,mm,0.000641411,CB
One Horse Creek,s3,Deleatidium,3.92,mm,0.00029942,CB
Italian,s3,Deleatidium,6.01,mm,0.00110496,CB
One Horse Creek,s3,Deleatidium,3.99,mm,0.000316059,CB
Charming,s3,Deleatidium,1.17,mm,7.44E-06,CB
Charming,s3,Deleatidium,1.56,mm,1.79E-05,CB
Charming,s3,Deleatidium,1.5,mm,1.59E-05,CB
Lankey,s3,Deleatidium,1.27,mm,9.56E-06,CB
Kiwi,s3,Deleatidium,3.37,mm,0.000188655,CB
Coorang,S3,Deleatidium,1.86,mm,3.07E-05,CB
Kiwi,s3,Deleatidium,1.52,mm,1.66E-05,CB
Lankey,s3,Deleatidium,3.41,mm,0.000195581,CB
Lankey,s3,Deleatidium,8.37,mm,0.003040068,CB
Charming,s3,Deleatidium,0.9,mm,3.34E-06,CB
Lankey,s3,Deleatidium,8.2,mm,0.002855314,CB
Kiwi,s3,Deleatidium,2.38,mm,6.52E-05,CB
Kiwi,s3,Deleatidium,2.66,mm,9.16E-05,CB
Sullivan East,s3,Deleatidium,3.09,mm,0.000144732,CB
Kiwi,s3,Deleatidium,2.24,mm,5.42E-05,CB
Burnett,s3,Deleatidium,2.39,mm,6.60E-05,CB
Kiwi,s3,Deleatidium,2.4,mm,6.69E-05,CB
Chasm,s3,Deleatidium,5.01,mm,0.000633651,CB
Lankey,s3,Deleatidium,2.63,mm,8.84E-05,CB
One Horse Creek,s3,Deleatidium,4.49,mm,0.000453351,CB
Chasm,s3,Deleatidium,5.73,mm,0.000955074,CB
Chasm,s3,Deleatidium,1.4,mm,1.29E-05,CB
Burnett,s3,Deleatidium,7.23,mm,0.001943537,CB
Coorang,S3,Deleatidium,2.04,mm,4.07E-05,CB
Coorang,S3,Deleatidium,2.05,mm,4.13E-05,CB
Coorang,S3,Deleatidium,1.34,mm,1.13E-05,CB
Coorang,S3,Deleatidium,1.75,mm,2.55E-05,CB
One Horse Creek,s3,Deleatidium,5.07,mm,0.000657124,CB
One Horse Creek,s3,Deleatidium,5.44,mm,0.000814926,CB
One Horse Creek,s3,Deleatidium,6.88,mm,0.001670118,CB
Sullivan East,s3,Deleatidium,2.84,mm,0.000111843,CB
Sullivan East,s3,Deleatidium,2.56,mm,8.14E-05,CB
One Horse Creek,s3,Deleatidium,6.84,mm,0.001640626,CB
Sullivan East,s3,Deleatidium,2.34,mm,6.19E-05,CB
One Horse Creek,s3,Deleatidium,5.89,mm,0.001038922,CB
Lankey,s3,Deleatidium,1.76,mm,2.59E-05,CB
One Horse Creek,s3,Deleatidium,3.61,mm,0.000232787,CB
Chasm,s3,Deleatidium,6.02,mm,0.001110587,CB
One Horse Creek,s3,Deleatidium,5.95,mm,0.001071599,CB
Chasm,s3,Deleatidium,5.88,mm,0.001033542,CB
Sullivan East,s3,Deleatidium,2.68,mm,9.37E-05,CB
Italian,s3,Deleatidium,5.44,mm,0.000814926,CB
Italian,s3,Deleatidium,6.68,mm,0.00152616,CB
Italian,s3,Deleatidium,4.76,mm,0.000541906,CB
Italian,s3,Deleatidium,7.67,mm,0.002328027,CB
Italian,s3,Deleatidium,4.44,mm,0.000438101,CB
Italian,s3,Deleatidium,5.71,mm,0.000944925,CB
Kiwi,s3,Deleatidium,3.53,mm,0.000217381,CB
One Horse Creek,s3,Deleatidium,2.84,mm,0.000111843,CB
Murray,s3,Deleatidium,1.07,mm,5.67E-06,CB
One Horse Creek,s3,Deleatidium,3.37,mm,0.000188655,CB
One Horse Creek,s3,Deleatidium,1.59,mm,1.90E-05,CB
One Horse Creek,s3,Deleatidium,4.09,mm,0.000340892,CB
One Horse Creek,s3,Deleatidium,3.5,mm,0.000211785,CB
Lankey,s3,Deleatidium,3.27,mm,0.000172067,CB
Lankey,s3,Deleatidium,2.43,mm,6.95E-05,CB
Sullivan East,s3,Deleatidium,2.16,mm,4.85E-05,CB
Lankey,s3,Deleatidium,3.12,mm,0.000149068,CB
Charming,s3,Deleatidium,1.55,mm,1.76E-05,CB
Italian,s3,Deleatidium,1.45,mm,1.43E-05,CB
Sullivan East,s3,Deleatidium,2,mm,3.83E-05,CB
Sullivan East,s3,Deleatidium,3.46,mm,0.000204476,CB
Lankey,s3,Deleatidium,4.73,mm,0.000531537,CB
Sullivan East,s3,Deleatidium,4.22,mm,0.000375092,CB
Kiwi,s3,Deleatidium,2.54,mm,7.95E-05,CB
Chasm,s3,Deleatidium,7.57,mm,0.002236522,CB
Kiwi,s3,Deleatidium,2.35,mm,6.27E-05,CB
Chasm,s3,Deleatidium,7.31,mm,0.002009996,CB
One Horse Creek,s3,Deleatidium,5.07,mm,0.000657124,CB
Kiwi,s3,Deleatidium,3.54,mm,0.000219268,CB
One Horse Creek,s3,Deleatidium,3.31,mm,0.000178579,CB
Lankey,s3,Deleatidium,3.8,mm,0.000272285,CB
Lankey,s3,Deleatidium,3.37,mm,0.000188655,CB
Lankey,s3,Deleatidium,3.5,mm,0.000211785,CB
Burke,s3,Deleatidium,2.82,mm,0.000109454,CB
Lankey,s3,Deleatidium,2.55,mm,8.05E-05,CB
Kiwi,s3,Deleatidium,3.06,mm,0.000140481,CB
Murray,s3,Deleatidium,1.62,mm,2.01E-05,CB
Murray,s3,Deleatidium,1.57,mm,1.83E-05,CB
One Horse Creek,s3,Deleatidium,3.99,mm,0.000316059,CB
Murray,s3,Deleatidium,2.02,mm,3.95E-05,CB
Murray,s3,Deleatidium,1.49,mm,1.56E-05,CB
Italian,s3,Deleatidium,5.39,mm,0.000792255,CB
Murray,s3,Deleatidium,3.16,mm,0.000154985,CB
Murray,s3,Deleatidium,0.99,mm,4.47E-06,CB
Lankey,s3,Deleatidium,1.04,mm,5.19E-06,CB
Coorang,S3,Deleatidium,5.53,mm,0.000856825,CB
Lankey,s3,Deleatidium,6.76,mm,0.001582697,CB
Lankey,s3,Deleatidium,5.8,mm,0.000991174,CB
One Horse Creek,s3,Deleatidium,2.36,mm,6.35E-05,CB
One Horse Creek,s3,Deleatidium,3.77,mm,0.00026577,CB
Kiwi,s3,Deleatidium,3.5,mm,0.000211785,CB
Chasm,s3,Deleatidium,6.65,mm,0.001505314,CB
Coorang,S3,Deleatidium,2.02,mm,3.95E-05,CB
One Horse Creek,s3,Deleatidium,2.98,mm,0.000129558,CB
Murray,s3,Deleatidium,1.65,mm,2.13E-05,CB
Lankey,s3,Deleatidium,4.55,mm,0.000472117,CB
One Horse Creek,s3,Deleatidium,4.88,mm,0.00058474,CB
Kiwi,s3,Deleatidium,1.95,mm,3.55E-05,CB
Kiwi,s3,Deleatidium,1.64,mm,2.09E-05,CB
Lankey,s3,Deleatidium,6.66,mm,0.001512242,CB
Murray,s3,Deleatidium,1.47,mm,1.50E-05,CB
One Horse Creek,s3,Deleatidium,3.57,mm,0.000224995,CB
Sullivan East,s3,Deleatidium,1.64,mm,2.09E-05,CB
Italian,s3,Deleatidium,6.94,mm,0.001715021,CB
Italian,s3,Deleatidium,7.52,mm,0.002191691,CB
Murray,s3,Deleatidium,1.82,mm,2.87E-05,CB
Murray,s3,Deleatidium,2.37,mm,6.43E-05,CB
Italian,s3,Deleatidium,5.95,mm,0.001071599,CB
Italian,s3,Deleatidium,4.15,mm,0.000356403,CB
Italian,s3,Deleatidium,5.09,mm,0.000665077,CB
One Horse Creek,s3,Deleatidium,3.01,mm,0.000133584,CB
Murray,s3,Deleatidium,1.21,mm,8.25E-06,CB
Kiwi,s3,Deleatidium,2.6,mm,8.54E-05,CB
Murray,s3,Deleatidium,1.38,mm,1.23E-05,CB
Lankey,s3,Deleatidium,4.33,mm,0.000405774,CB
One Horse Creek,s3,Deleatidium,3.51,mm,0.00021364,CB
Coorang,S3,Deleatidium,1.71,mm,2.37E-05,CB
One Horse Creek,s3,Deleatidium,3.29,mm,0.000175302,CB
Lankey,s3,Deleatidium,8.12,mm,0.002771049,CB
One Horse Creek,s3,Deleatidium,2.85,mm,0.000113051,CB
Lankey,s3,Deleatidium,5.53,mm,0.000856825,CB
Lankey,s3,Deleatidium,5.3,mm,0.000752524,CB
One Horse Creek,s3,Deleatidium,2.08,mm,4.32E-05,CB
One Horse Creek,s3,Deleatidium,2.73,mm,9.91E-05,CB
One Horse Creek,s3,Deleatidium,2.85,mm,0.000113051,CB
Kiwi,s3,Deleatidium,2.67,mm,9.26E-05,CB
Sullivan East,s3,Deleatidium,4.07,mm,0.000335824,CB
Lankey,s3,Deleatidium,4.47,mm,0.000447209,CB
One Horse Creek,s3,Deleatidium,2.87,mm,0.000115493,CB
One Horse Creek,s3,Deleatidium,5.94,mm,0.001066105,CB
Murray,s3,Deleatidium,1.94,mm,3.49E-05,CB
One Horse Creek,s3,Deleatidium,6.04,mm,0.0011219,CB
One Horse Creek,s3,Deleatidium,6.03,mm,0.001116234,CB
One Horse Creek,s3,Deleatidium,4.78,mm,0.000548893,CB
One Horse Creek,s3,Deleatidium,3.47,mm,0.000206287,CB
Kiwi,s3,Deleatidium,3.54,mm,0.000219268,CB
Lankey,s3,Deleatidium,4.57,mm,0.000478486,CB
Murray,s3,Deleatidium,1.45,mm,1.43E-05,CB
Lankey,s3,Deleatidium,4.41,mm,0.000429119,CB
Lankey,s3,Deleatidium,6.23,mm,0.001233258,CB
Murray,s3,Deleatidium,1.1,mm,6.17E-06,CB
One Horse Creek,s3,Deleatidium,4.23,mm,0.000377815,CB
Lankey,s3,Deleatidium,5.16,mm,0.000693421,CB
Sullivan East,s3,Deleatidium,3.15,mm,0.000153491,CB
Murray,s3,Deleatidium,1.48,mm,1.53E-05,CB
Sullivan East,s3,Deleatidium,1.63,mm,2.05E-05,CB
Italian,s3,Deleatidium,5.82,mm,0.001001654,CB
Murray,s3,Deleatidium,1.72,mm,2.42E-05,CB
One Horse Creek,s3,Deleatidium,4.08,mm,0.000338351,CB
Murray,s3,Deleatidium,1.82,mm,2.87E-05,CB
Murray,s3,Deleatidium,2.25,mm,5.49E-05,CB
One Horse Creek,s3,Deleatidium,2.99,mm,0.000130891,CB
Murray,s3,Deleatidium,7.81,mm,0.002460316,CB
One Horse Creek,s3,Deleatidium,2.54,mm,7.95E-05,CB
Murray,s3,Deleatidium,0.92,mm,3.57E-06,CB
Sullivan East,s3,Deleatidium,2.12,mm,4.58E-05,CB
Murray,s3,Deleatidium,1.22,mm,8.46E-06,CB
Sullivan East,s3,Deleatidium,2.41,mm,6.77E-05,CB
Lankey,s3,Deleatidium,6.41,mm,0.001345397,CB
One Horse Creek,s3,Deleatidium,5.56,mm,0.000871107,CB
Lankey,s3,Deleatidium,3.39,mm,0.000192097,CB
Lankey,s3,Deleatidium,7.75,mm,0.002403018,CB
Sullivan East,s3,Deleatidium,2.39,mm,6.60E-05,CB
One Horse Creek,s3,Deleatidium,1.09,mm,6.00E-06,CB
Sullivan East,s3,Deleatidium,1.51,mm,1.62E-05,CB
One Horse Creek,s3,Deleatidium,2.22,mm,5.27E-05,CB
One Horse Creek,s3,Deleatidium,1.89,mm,3.22E-05,CB
Sullivan East,s3,Deleatidium,2.86,mm,0.000114267,CB
