site,sampling_method,sample,sampling_area,organism_group,taxon,body_mass,body_length,body_weight_units,body_length_units,count,multiplier
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.12422e-4,2.71,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.70439e-4,2.57,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.04195e-4,1.81,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.00035e-4,2.67,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.48139e-4,2.82,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,9.01092e-4,4,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.36706e-4,2,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.28e-5,1.41,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.38e-5,1.42,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.54369e-4,3.11,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.71e-5,1.54,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.00854e-4,2.97,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.75669e-4,2.9,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.0824e-4,2.99,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.87963e-4,2.63,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.72155e-4,2.89,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,0.00100913,4.17,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.37449e-4,2.45,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.46284e-4,3.54,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.31601e-4,2.77,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.7909e-4,3.4,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.32e-5,1.59,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.76203e-4,2.59,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.97e-5,1.64,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.62254e-4,2.13,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.11966e-4,3,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.54369e-4,3.11,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.15526e-4,1.88,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.96987e-4,2.66,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.04716e-4,2.32,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.32212e-4,2.43,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.62254e-4,2.13,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.41463e-4,2.8,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.04536e-4,2.98,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.54897e-4,2.84,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.92934e-4,2.27,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.03664e-4,3.23,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.95e-5,1.56,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.96987e-4,2.66,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.0824e-4,2.99,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.04195e-4,1.81,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.72554e-4,3.78,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.11e-5,1.16,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.49e-5,1.07,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.6e-5,0.91,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.72e-5,1.24,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.49e-5,1.43,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,9.8e-5,1.77,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.43e-5,1.06,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.49e-5,1.43,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.59e-5,1.44,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.51e-5,1.33,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.29395e-4,1.96,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.69e-5,1.35,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.2e-5,1.58,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.18e-5,1.17,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.28e-5,1.41,g,mm,1,16.666666666666668
Granity,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.56e-5,1.22,g,mm,1,16.666666666666668
Burke,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.15526e-4,1.88,g,mm,1,16.666666666666668
Lankey,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.48e-5,1.21,g,mm,1,16.666666666666668
Stream X,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.2e-5,1.58,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.22336e-4,1.92,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.62254e-4,2.13,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.17205e-4,1.89,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.36706e-4,2,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.00035e-4,2.67,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.84e-5,1.63,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.01092e-4,1.79,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.87963e-4,2.63,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.79114e-4,2.6,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.36706e-4,2,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.25834e-4,1.94,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.82044e-4,2.61,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.24077e-4,1.93,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.95e-5,1.56,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.88344e-4,2.25,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.29622e-4,2.42,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.48154e-4,2.06,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.27607e-4,1.95,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.42759e-4,2.47,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.79374e-4,2.21,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.5914e-4,2.53,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.92934e-4,2.27,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.5914e-4,2.53,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.61936e-4,2.54,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.03102e-4,2.68,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.22336e-4,1.92,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.48154e-4,2.06,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.06189e-4,2.69,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.79374e-4,2.21,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.68547e-4,2.16,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.53605e-4,2.51,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.45e-5,1.6,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.02636e-4,1.8,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.6e-5,1.34,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.22336e-4,1.92,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.53605e-4,2.51,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.17205e-4,1.89,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.12213e-4,1.86,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.72826e-4,2.18,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.12213e-4,1.86,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.79e-5,1.7,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.13862e-4,1.87,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,9.8e-5,1.77,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.65e-5,1.69,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.09553e-4,2.34,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.42357e-4,2.03,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.46205e-4,2.05,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.79374e-4,2.21,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.6e-5,1.53,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.62254e-4,2.13,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.2516e-4,3.28,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.24495e-4,2.4,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.64334e-4,2.14,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.12422e-4,2.71,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.2e-5,1.58,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.73311e-4,2.58,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.12194e-4,3.25,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,0.001055885,4.24,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.12194e-4,3.25,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.02391e-4,3.65,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.32212e-4,2.43,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.9396e-4,2.65,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.47226e-4,3.33,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.07918e-4,3.24,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,0.001042389,4.22,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,0.001496589,4.82,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,0.001413616,4.72,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,0.002153684,5.51,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,0.001617828,4.96,g,mm,1,16.666666666666668
Burnett,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.91039e-4,3.2,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.04195e-4,1.81,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.48e-5,1.52,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.46205e-4,2.05,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.15526e-4,1.88,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.37e-5,1.67,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.01092e-4,1.79,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.64334e-4,2.14,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.93e-5,1.71,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.41e-5,1.2,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.86e-5,0.96,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.7e-5,1.45,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.79e-5,1.36,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.6e-5,1.53,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.64e-5,1.23,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.51e-5,1.33,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.65e-5,1.69,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.58e-5,1.61,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.14e-5,1.49,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.6e-5,1.53,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.49e-5,1.43,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.9995e-4,2.3,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.02636e-4,1.8,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.59e-5,1.44,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.25e-5,1.5,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.71e-5,1.62,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.37e-5,1.67,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.93e-5,1.71,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.23e-5,1.66,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.81e-5,1.46,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.95e-5,1.56,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.79e-5,1.7,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,5.38e-5,1.42,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.71e-5,1.54,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.34821e-4,2.44,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.97e-5,1.64,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.11e-5,1.16,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.32e-5,1.59,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.14e-5,1.49,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.95e-5,1.56,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.58e-5,1.61,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.49e-5,1.07,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.48e-5,1.21,g,mm,1,16.666666666666668
Stream X,surber,1,0.06,macroinvertebrate,Orthocladiinae,0.002261691,5.61,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.72e-5,1.24,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.36e-5,1.51,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,9.07e-5,1.72,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.33019e-4,1.98,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,9.65e-5,1.76,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.2061e-4,1.91,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.58e-5,1.61,g,mm,1,16.666666666666668
Cannel,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.72e-5,1.24,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.25e-5,1.5,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.65e-5,1.69,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,9.21e-5,1.73,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.37e-5,1.67,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.2e-5,1.58,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.66432e-4,2.15,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.79e-5,1.36,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,9.51e-5,1.75,g,mm,1,16.666666666666668
Portal,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.6e-5,1.34,g,mm,1,16.666666666666668
Coalbrookedale,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.521e-4,2.08,g,mm,1,16.666666666666668
Coalbrookedale,surber,1,0.06,macroinvertebrate,Orthocladiinae,6.95e-5,1.56,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.11e-5,1.16,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.46e-5,0.88,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.58e-5,1.61,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.6019e-4,2.12,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,9.07e-5,1.72,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.07125e-4,2.33,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,9.51e-5,1.75,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,9.65e-5,1.76,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.51508e-4,2.83,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.61936e-4,2.54,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.8159e-4,2.22,g,mm,1,16.666666666666668
Italian,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.15712e-4,3.01,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.11998e-4,2.35,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.00035e-4,2.67,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.72155e-4,2.89,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.34868e-4,2.78,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.51e-5,1.68,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.73311e-4,2.58,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.15526e-4,1.88,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.09553e-4,2.34,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.68547e-4,2.16,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.83824e-4,2.23,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.5914e-4,2.53,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.18734e-4,2.73,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,4.0824e-4,2.99,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.92934e-4,2.27,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.41463e-4,2.8,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.09553e-4,2.34,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.37449e-4,2.45,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.00035e-4,2.67,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.6019e-4,2.12,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.9995e-4,2.3,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.4479e-4,2.81,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.10579e-4,1.85,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.40457e-4,2.02,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.72826e-4,2.18,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.97e-5,1.64,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.87963e-4,2.63,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,1.9063e-4,2.26,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,2.79114e-4,2.6,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,3.6519e-4,2.87,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,7.84e-5,1.63,g,mm,1,16.666666666666668
Packtrack,surber,1,0.06,macroinvertebrate,Orthocladiinae,8.93e-5,1.71,g,mm,1,16.666666666666668
